agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Temperature, water, degrees Celsius"," Salinity, water, unfiltered, parts per thousand","Gage height, feet",,
USGS,2172053,5/6/21 5:00,EDT,751,23.3,0.4,9.31,,
USGS,2172053,5/6/21 5:15,EDT,989,23.3,0.5,9.4,,
USGS,2172053,5/6/21 5:30,EDT,1000,23.3,0.5,9.47,,
USGS,2172053,5/6/21 5:45,EDT,1090,23.3,0.5,9.51,,
USGS,2172053,5/6/21 6:00,EDT,1560,23.3,0.8,9.51,,
USGS,2172053,5/6/21 6:15,EDT,2290,23.3,1.2,9.49,,
USGS,2172053,5/6/21 6:30,EDT,3760,23.2,2,9.46,,
USGS,2172053,5/6/21 6:45,EDT,4550,23.2,2.4,9.38,,
USGS,2172053,5/6/21 7:00,EDT,4610,23.2,2.5,9.25,,
USGS,2172053,5/6/21 7:15,EDT,4400,23.2,2.3,9.09,,
USGS,2172053,5/6/21 7:30,EDT,3910,23.2,2.1,8.91,,
USGS,2172053,5/6/21 7:45,EDT,3220,23.2,1.7,8.69,,
USGS,2172053,5/6/21 8:00,EDT,2530,23.2,1.3,8.41,,
USGS,2172053,5/6/21 8:15,EDT,2660,23.2,1.4,8.1,,
USGS,2172053,5/6/21 8:30,EDT,2460,23.2,1.3,7.85,,
USGS,2172053,5/6/21 8:45,EDT,1860,23.2,0.9,7.55,,
USGS,2172053,5/6/21 9:00,EDT,1880,23.2,1,7.26,,
USGS,2172053,5/6/21 9:15,EDT,1910,23.3,1,7,,
USGS,2172053,5/6/21 9:30,EDT,1740,23.3,0.9,6.74,,
USGS,2172053,5/6/21 9:45,EDT,1360,23.3,0.7,6.52,,
USGS,2172053,5/6/21 10:00,EDT,1080,23.3,0.5,6.28,,
USGS,2172053,5/6/21 10:15,EDT,962,23.3,0.5,6.04,,
USGS,2172053,5/6/21 10:30,EDT,707,23.3,0.3,5.81,,
USGS,2172053,5/6/21 10:45,EDT,475,23.3,0.2,5.59,,
USGS,2172053,5/6/21 11:00,EDT,358,23.3,0.2,5.42,,
USGS,2172053,5/6/21 11:15,EDT,329,23.4,0.2,5.28,,
USGS,2172053,5/6/21 11:30,EDT,258,23.4,0.1,5.15,,
USGS,2172053,5/6/21 11:45,EDT,263,23.5,0.1,5.06,,
USGS,2172053,5/6/21 12:00,EDT,239,23.5,0.1,5.04,,
USGS,2172053,5/6/21 12:15,EDT,207,23.5,0.1,5.05,,
USGS,2172053,5/6/21 12:30,EDT,172,23.5,0.1,5.13,,
USGS,2172053,5/6/21 12:45,EDT,153,23.5,0.1,5.25,,
USGS,2172053,5/6/21 13:00,EDT,151,23.6,0.1,5.48,,
USGS,2172053,5/6/21 13:15,EDT,143,23.7,0.1,5.76,,
USGS,2172053,5/6/21 13:30,EDT,151,23.7,0.1,6.13,,
USGS,2172053,5/6/21 13:45,EDT,154,23.6,0.1,6.49,,
USGS,2172053,5/6/21 14:00,EDT,146,23.6,0.1,6.85,,
USGS,2172053,5/6/21 14:15,EDT,141,23.6,0.1,7.25,,
USGS,2172053,5/6/21 14:30,EDT,140,23.6,0.1,7.59,,
USGS,2172053,5/6/21 14:45,EDT,330,23.6,0.2,7.9,,
USGS,2172053,5/6/21 15:00,EDT,403,23.6,0.2,,,
USGS,2172053,5/6/21 15:15,EDT,215,23.6,0.1,,,
USGS,2172053,5/6/21 15:30,EDT,252,23.6,0.1,,,
USGS,2172053,5/6/21 15:45,EDT,413,23.6,0.2,,,
USGS,2172053,5/6/21 16:00,EDT,549,23.7,0.3,,,
USGS,2172053,5/6/21 16:15,EDT,633,23.7,0.3,9.29,,
USGS,2172053,5/6/21 16:30,EDT,983,23.7,0.5,9.45,,
USGS,2172053,5/6/21 16:45,EDT,2000,23.6,1,9.58,,
USGS,2172053,5/6/21 17:00,EDT,2620,23.6,1.4,9.71,,
USGS,2172053,5/6/21 17:15,EDT,3580,23.6,1.9,9.79,,
USGS,2172053,5/6/21 17:30,EDT,4870,23.6,2.6,9.9,,
USGS,2172053,5/6/21 17:45,EDT,5760,23.5,3.1,9.97,,
USGS,2172053,5/6/21 18:00,EDT,6390,23.6,3.5,10.06,,
USGS,2172053,5/6/21 18:15,EDT,7800,23.5,4.3,10.14,,
USGS,2172053,5/6/21 18:30,EDT,10000,23.5,5.6,10.17,,
USGS,2172053,5/6/21 18:45,EDT,11400,23.5,6.5,10.2,,
USGS,2172053,5/6/21 19:00,EDT,12600,23.5,7.2,10.22,,
USGS,2172053,5/6/21 19:15,EDT,12900,23.5,7.4,10.21,,
USGS,2172053,5/6/21 19:30,EDT,13800,23.5,7.9,10.19,,
USGS,2172053,5/6/21 19:45,EDT,13100,23.5,7.5,10.1,,
USGS,2172053,5/6/21 20:00,EDT,12900,23.4,7.4,9.99,,
USGS,2172053,5/6/21 20:15,EDT,13600,23.4,7.9,,,
USGS,2172053,5/6/21 20:30,EDT,13100,23.4,7.5,,,
USGS,2172053,5/6/21 20:45,EDT,12000,23.5,6.8,9.28,,
USGS,2172053,5/6/21 21:00,EDT,10800,23.4,6.1,8.99,,
USGS,2172053,5/6/21 21:15,EDT,8580,23.4,4.8,8.66,,
USGS,2172053,5/6/21 21:30,EDT,5990,23.4,3.3,8.32,,
USGS,2172053,5/6/21 21:45,EDT,6280,23.4,3.4,8.04,,
USGS,2172053,5/6/21 22:00,EDT,6340,23.4,3.5,7.82,,
USGS,2172053,5/6/21 22:15,EDT,6450,23.5,3.5,7.59,,
USGS,2172053,5/6/21 22:30,EDT,5860,23.5,3.2,7.25,,
USGS,2172053,5/6/21 22:45,EDT,5760,23.5,3.1,6.98,,
USGS,2172053,5/6/21 23:00,EDT,4700,23.5,2.5,6.75,,
USGS,2172053,5/6/21 23:15,EDT,3720,23.5,2,6.55,,
USGS,2172053,5/6/21 23:30,EDT,2820,23.5,1.5,6.38,,
USGS,2172053,5/6/21 23:45,EDT,2070,23.5,1.1,6.21,,
USGS,2172053,5/7/21 0:00,EDT,1280,23.5,0.6,6.11,,
USGS,2172053,5/7/21 0:15,EDT,883,23.6,0.4,6.03,,
USGS,2172053,5/7/21 0:30,EDT,686,23.6,0.3,6.01,,
USGS,2172053,5/7/21 0:45,EDT,627,23.5,0.3,6.04,,
USGS,2172053,5/7/21 1:00,EDT,602,23.5,0.3,6.15,,
USGS,2172053,5/7/21 1:15,EDT,489,23.5,0.2,6.25,,
USGS,2172053,5/7/21 1:30,EDT,317,23.5,0.2,6.43,,
USGS,2172053,5/7/21 1:45,EDT,328,23.5,0.2,6.69,,
USGS,2172053,5/7/21 2:00,EDT,334,23.5,0.2,6.97,,
USGS,2172053,5/7/21 2:15,EDT,307,23.5,0.1,7.31,,
USGS,2172053,5/7/21 2:30,EDT,341,23.5,0.2,7.64,,
USGS,2172053,5/7/21 2:45,EDT,291,23.5,0.1,7.91,,
USGS,2172053,5/7/21 3:00,EDT,283,23.5,0.1,8.15,,
USGS,2172053,5/7/21 3:15,EDT,293,23.5,0.1,8.39,,
USGS,2172053,5/7/21 3:30,EDT,290,23.5,0.1,8.61,,
USGS,2172053,5/7/21 3:45,EDT,289,23.5,0.1,8.79,,
USGS,2172053,5/7/21 4:00,EDT,670,23.5,0.3,9,,
USGS,2172053,5/7/21 4:15,EDT,637,23.5,0.3,9.19,,
USGS,2172053,5/7/21 4:30,EDT,593,23.5,0.3,9.36,,
USGS,2172053,5/7/21 4:45,EDT,618,23.5,0.3,9.5,,
USGS,2172053,5/7/21 5:00,EDT,837,23.5,0.4,9.62,,
USGS,2172053,5/7/21 5:15,EDT,1380,23.5,0.7,9.71,,
USGS,2172053,5/7/21 5:30,EDT,1920,23.4,1,9.81,,
USGS,2172053,5/7/21 5:45,EDT,3580,23.4,1.9,9.87,,
USGS,2172053,5/7/21 6:00,EDT,4650,23.4,2.5,9.93,,
USGS,2172053,5/7/21 6:15,EDT,5390,23.4,2.9,10.02,,
USGS,2172053,5/7/21 6:30,EDT,6620,23.4,3.6,10.07,,
USGS,2172053,5/7/21 6:45,EDT,7820,23.4,4.3,10.12,,
USGS,2172053,5/7/21 7:00,EDT,8440,23.3,4.7,10.14,,
USGS,2172053,5/7/21 7:15,EDT,9710,23.3,5.5,10.14,,
USGS,2172053,5/7/21 7:30,EDT,10400,23.3,5.9,10.11,,
USGS,2172053,5/7/21 7:45,EDT,11700,23.3,6.7,10.05,,
USGS,2172053,5/7/21 8:00,EDT,12200,23.3,7,9.97,,
USGS,2172053,5/7/21 8:15,EDT,12000,23.2,6.9,9.83,,
USGS,2172053,5/7/21 8:30,EDT,12600,23.3,7.2,9.66,,
USGS,2172053,5/7/21 8:45,EDT,12000,23.3,6.8,9.44,,
USGS,2172053,5/7/21 9:00,EDT,11400,23.2,6.5,9.2,,
USGS,2172053,5/7/21 9:15,EDT,10100,23.2,5.7,8.92,,
USGS,2172053,5/7/21 9:30,EDT,9900,23.2,5.6,8.59,,
USGS,2172053,5/7/21 9:45,EDT,8680,23.2,4.8,8.2,,
USGS,2172053,5/7/21 10:00,EDT,7760,23.2,4.3,7.92,,
USGS,2172053,5/7/21 10:15,EDT,7330,23.2,4,7.63,,
USGS,2172053,5/7/21 10:30,EDT,6060,23.2,3.3,7.34,,
USGS,2172053,5/7/21 10:45,EDT,5210,23.4,2.8,7.07,,
USGS,2172053,5/7/21 11:00,EDT,5080,23.4,2.7,6.79,,
USGS,2172053,5/7/21 11:15,EDT,5090,23.4,2.7,6.47,,
USGS,2172053,5/7/21 11:30,EDT,4650,23.4,2.5,6.25,,
USGS,2172053,5/7/21 11:45,EDT,3560,23.4,1.9,6,,
USGS,2172053,5/7/21 12:00,EDT,2740,23.5,1.4,5.74,,
USGS,2172053,5/7/21 12:15,EDT,1850,23.5,0.9,5.5,,
USGS,2172053,5/7/21 12:30,EDT,1470,23.6,0.7,5.37,,
USGS,2172053,5/7/21 12:45,EDT,1000,23.5,0.5,5.23,,
USGS,2172053,5/7/21 13:00,EDT,830,23.6,0.4,5.15,,
USGS,2172053,5/7/21 13:15,EDT,566,23.5,0.3,5.12,,
USGS,2172053,5/7/21 13:30,EDT,629,23.6,0.3,5.18,,
USGS,2172053,5/7/21 13:45,EDT,447,23.6,0.2,5.37,,
USGS,2172053,5/7/21 14:00,EDT,343,23.5,0.2,5.53,,
USGS,2172053,5/7/21 14:15,EDT,318,23.5,0.2,5.81,,
USGS,2172053,5/7/21 14:30,EDT,327,23.6,0.2,6.26,,
USGS,2172053,5/7/21 14:45,EDT,333,23.7,0.2,6.6,,
USGS,2172053,5/7/21 15:00,EDT,358,23.7,0.2,6.98,,
USGS,2172053,5/7/21 15:15,EDT,308,23.6,0.1,7.44,,
USGS,2172053,5/7/21 15:30,EDT,304,23.6,0.1,,,
USGS,2172053,5/7/21 15:45,EDT,309,23.6,0.1,,,
USGS,2172053,5/7/21 16:00,EDT,544,23.6,0.3,,,
USGS,2172053,5/7/21 16:15,EDT,705,23.6,0.3,8.69,,
USGS,2172053,5/7/21 16:30,EDT,595,23.6,0.3,8.95,,
USGS,2172053,5/7/21 16:45,EDT,523,23.6,0.3,9.18,,
USGS,2172053,5/7/21 17:00,EDT,664,23.6,0.3,9.29,,
USGS,2172053,5/7/21 17:15,EDT,674,23.6,0.3,9.41,,
USGS,2172053,5/7/21 17:30,EDT,890,23.6,0.4,9.52,,
USGS,2172053,5/7/21 17:45,EDT,1980,23.6,1,9.62,,
USGS,2172053,5/7/21 18:00,EDT,3290,23.5,1.7,9.72,,
USGS,2172053,5/7/21 18:15,EDT,4030,23.5,2.1,9.8,,
USGS,2172053,5/7/21 18:30,EDT,5110,23.5,2.7,9.87,,
USGS,2172053,5/7/21 18:45,EDT,5540,23.5,3,9.92,,
USGS,2172053,5/7/21 19:00,EDT,6230,23.5,3.4,9.97,,
USGS,2172053,5/7/21 19:15,EDT,7010,23.5,3.8,10.01,,
USGS,2172053,5/7/21 19:30,EDT,7930,23.4,4.4,10.05,,
USGS,2172053,5/7/21 19:45,EDT,9620,23.4,5.4,10.03,,
USGS,2172053,5/7/21 20:00,EDT,10100,23.4,5.7,10.02,,
USGS,2172053,5/7/21 20:15,EDT,11500,23.4,6.5,9.98,,
USGS,2172053,5/7/21 20:30,EDT,10600,23.3,6,9.87,,
USGS,2172053,5/7/21 20:45,EDT,10300,23.4,5.8,9.73,,
USGS,2172053,5/7/21 21:00,EDT,9030,23.3,5,9.5,,
USGS,2172053,5/7/21 21:15,EDT,8070,23.3,4.5,9.27,,
USGS,2172053,5/7/21 21:30,EDT,8280,23.3,4.6,9.02,,
USGS,2172053,5/7/21 21:45,EDT,6710,23.2,3.7,8.76,,
USGS,2172053,5/7/21 22:00,EDT,4850,23.1,2.6,8.43,,
USGS,2172053,5/7/21 22:15,EDT,4600,23.1,2.5,8.11,,
USGS,2172053,5/7/21 22:30,EDT,4590,23.2,2.4,7.91,,
USGS,2172053,5/7/21 22:45,EDT,3880,23.3,2,7.66,,
USGS,2172053,5/7/21 23:00,EDT,3770,23.3,2,7.36,,
USGS,2172053,5/7/21 23:15,EDT,3750,23.4,2,7.01,,
USGS,2172053,5/7/21 23:30,EDT,3010,23.4,1.6,6.7,,
USGS,2172053,5/7/21 23:45,EDT,2130,23.4,1.1,6.46,,
USGS,2172053,5/8/21 0:00,EDT,1370,23.4,0.7,6.27,,
USGS,2172053,5/8/21 0:15,EDT,1090,23.4,0.5,6.08,,
USGS,2172053,5/8/21 0:30,EDT,813,23.4,0.4,5.96,,
USGS,2172053,5/8/21 0:45,EDT,709,23.4,0.3,5.86,,
USGS,2172053,5/8/21 1:00,EDT,534,23.3,0.3,5.87,,
USGS,2172053,5/8/21 1:15,EDT,452,23.3,0.2,5.87,,
USGS,2172053,5/8/21 1:30,EDT,422,23.3,0.2,5.88,,
USGS,2172053,5/8/21 1:45,EDT,395,23.3,0.2,5.81,,
USGS,2172053,5/8/21 2:00,EDT,314,23.3,0.1,5.85,,
USGS,2172053,5/8/21 2:15,EDT,350,23.3,0.2,5.86,,
USGS,2172053,5/8/21 2:30,EDT,314,23.3,0.1,6.06,,
USGS,2172053,5/8/21 2:45,EDT,282,23.3,0.1,6.39,,
USGS,2172053,5/8/21 3:00,EDT,273,23.2,0.1,6.78,,
USGS,2172053,5/8/21 3:15,EDT,272,23.2,0.1,7.19,,
USGS,2172053,5/8/21 3:30,EDT,255,23.2,0.1,7.56,,
USGS,2172053,5/8/21 3:45,EDT,258,23.3,0.1,7.88,,
USGS,2172053,5/8/21 4:00,EDT,238,23.3,0.1,8.12,,
USGS,2172053,5/8/21 4:15,EDT,242,23.2,0.1,8.35,,
USGS,2172053,5/8/21 4:30,EDT,295,23.2,0.1,8.56,,
USGS,2172053,5/8/21 4:45,EDT,460,23.2,0.2,8.76,,
USGS,2172053,5/8/21 5:00,EDT,493,23.2,0.2,8.92,,
USGS,2172053,5/8/21 5:15,EDT,351,23.2,0.2,9.07,,
USGS,2172053,5/8/21 5:30,EDT,407,23.2,0.2,9.22,,
USGS,2172053,5/8/21 5:45,EDT,592,23.2,0.3,9.34,,
USGS,2172053,5/8/21 6:00,EDT,653,23.2,0.3,9.48,,
USGS,2172053,5/8/21 6:15,EDT,713,23.2,0.3,9.6,,
USGS,2172053,5/8/21 6:30,EDT,883,23.2,0.4,9.76,,
USGS,2172053,5/8/21 6:45,EDT,1400,23.2,0.7,9.85,,
USGS,2172053,5/8/21 7:00,EDT,1970,23.2,1,9.89,,
USGS,2172053,5/8/21 7:15,EDT,2590,23.2,1.3,9.94,,
USGS,2172053,5/8/21 7:30,EDT,3470,23.1,1.8,9.96,,
USGS,2172053,5/8/21 7:45,EDT,5330,23.1,2.9,9.97,,
USGS,2172053,5/8/21 8:00,EDT,5610,23.1,3,9.99,,
USGS,2172053,5/8/21 8:15,EDT,6930,23.1,3.8,9.99,,
USGS,2172053,5/8/21 8:30,EDT,8220,23.1,4.6,9.92,,
USGS,2172053,5/8/21 8:45,EDT,8640,23.1,4.8,9.81,,
USGS,2172053,5/8/21 9:00,EDT,8740,23.1,4.9,9.6,,
USGS,2172053,5/8/21 9:15,EDT,7350,23.1,4,9.33,,
USGS,2172053,5/8/21 9:30,EDT,5860,23.1,3.2,9.02,,
USGS,2172053,5/8/21 9:45,EDT,5950,23.1,3.2,8.66,,
USGS,2172053,5/8/21 10:00,EDT,5340,23.2,2.9,8.23,,
USGS,2172053,5/8/21 10:15,EDT,3910,23.1,2.1,7.89,,
USGS,2172053,5/8/21 10:30,EDT,3320,23.1,1.7,7.62,,
USGS,2172053,5/8/21 10:45,EDT,2680,23,1.4,7.35,,
USGS,2172053,5/8/21 11:00,EDT,3030,23.3,1.6,7.12,,
USGS,2172053,5/8/21 11:15,EDT,2680,23.2,1.4,6.89,,
USGS,2172053,5/8/21 11:30,EDT,2320,23.2,1.2,6.69,,
USGS,2172053,5/8/21 11:45,EDT,2270,23.2,1.2,6.45,,
USGS,2172053,5/8/21 12:00,EDT,1610,23.3,0.8,6.2,,
USGS,2172053,5/8/21 12:15,EDT,1220,23.3,0.6,5.92,,
USGS,2172053,5/8/21 12:30,EDT,910,23.3,0.4,5.71,,
USGS,2172053,5/8/21 12:45,EDT,723,23.3,0.4,5.48,,
USGS,2172053,5/8/21 13:00,EDT,630,23.3,0.3,5.32,,
USGS,2172053,5/8/21 13:15,EDT,553,23.4,0.3,5.15,,
USGS,2172053,5/8/21 13:30,EDT,446,23.4,0.2,5.11,,
USGS,2172053,5/8/21 13:45,EDT,371,23.4,0.2,5.06,,
USGS,2172053,5/8/21 14:00,EDT,326,23.4,0.2,5.11,,
USGS,2172053,5/8/21 14:15,EDT,294,23.4,0.1,5.26,,
USGS,2172053,5/8/21 14:30,EDT,312,23.4,0.1,5.4,,
USGS,2172053,5/8/21 14:45,EDT,272,23.4,0.1,5.61,,
USGS,2172053,5/8/21 15:00,EDT,255,23.4,0.1,5.96,,
USGS,2172053,5/8/21 15:15,EDT,258,23.5,0.1,6.36,,
USGS,2172053,5/8/21 15:30,EDT,246,23.4,0.1,6.76,,
USGS,2172053,5/8/21 15:45,EDT,240,23.4,0.1,7.15,,
USGS,2172053,5/8/21 16:00,EDT,228,23.4,0.1,7.54,,
USGS,2172053,5/8/21 16:15,EDT,255,23.4,0.1,7.87,,
USGS,2172053,5/8/21 16:30,EDT,499,23.4,0.2,8.15,,
USGS,2172053,5/8/21 16:45,EDT,586,23.4,0.3,8.49,,
USGS,2172053,5/8/21 17:00,EDT,445,23.4,0.2,8.73,,
USGS,2172053,5/8/21 17:15,EDT,364,23.4,0.2,8.94,,
USGS,2172053,5/8/21 17:30,EDT,502,23.4,0.2,9.14,,
USGS,2172053,5/8/21 17:45,EDT,615,23.5,0.3,9.29,,
USGS,2172053,5/8/21 18:00,EDT,692,23.5,0.3,9.4,,
USGS,2172053,5/8/21 18:15,EDT,976,23.5,0.5,9.55,,
USGS,2172053,5/8/21 18:30,EDT,1630,23.5,0.8,9.67,,
USGS,2172053,5/8/21 18:45,EDT,2150,23.4,1.1,9.74,,
USGS,2172053,5/8/21 19:00,EDT,2720,23.4,1.4,9.81,,
USGS,2172053,5/8/21 19:15,EDT,3250,23.4,1.7,9.89,,
USGS,2172053,5/8/21 19:30,EDT,4560,23.4,2.4,9.93,,
USGS,2172053,5/8/21 19:45,EDT,4440,23.4,2.4,9.95,,
USGS,2172053,5/8/21 20:00,EDT,5680,23.3,3.1,9.97,,
USGS,2172053,5/8/21 20:15,EDT,7300,23.3,4,9.95,,
USGS,2172053,5/8/21 20:30,EDT,8240,23.3,4.6,9.94,,
USGS,2172053,5/8/21 20:45,EDT,9360,23.3,5.2,9.89,,
USGS,2172053,5/8/21 21:00,EDT,8870,23.3,4.9,9.8,,
USGS,2172053,5/8/21 21:15,EDT,8180,23.3,4.5,9.66,,
USGS,2172053,5/8/21 21:30,EDT,8010,23.3,4.4,9.46,,
USGS,2172053,5/8/21 21:45,EDT,7300,23.3,4,9.22,,
USGS,2172053,5/8/21 22:00,EDT,6760,23.2,3.7,8.93,,
USGS,2172053,5/8/21 22:15,EDT,6900,23.3,3.8,8.64,,
USGS,2172053,5/8/21 22:30,EDT,4840,23,2.6,8.29,,
USGS,2172053,5/8/21 22:45,EDT,3730,23,2,8,,
USGS,2172053,5/8/21 23:00,EDT,3590,22.9,1.9,7.7,,
USGS,2172053,5/8/21 23:15,EDT,3520,23.1,1.8,7.39,,
USGS,2172053,5/8/21 23:30,EDT,3010,23.2,1.6,7.09,,
USGS,2172053,5/8/21 23:45,EDT,2960,23.3,1.5,6.8,,
USGS,2172053,5/9/21 0:00,EDT,2490,23.3,1.3,6.5,,
USGS,2172053,5/9/21 0:15,EDT,1540,23.3,0.8,6.15,,
USGS,2172053,5/9/21 0:30,EDT,1230,23.3,0.6,5.91,,
USGS,2172053,5/9/21 0:45,EDT,864,23.3,0.4,5.66,,
USGS,2172053,5/9/21 1:00,EDT,685,23.3,0.3,5.44,,
USGS,2172053,5/9/21 1:15,EDT,467,23.2,0.2,5.26,,
USGS,2172053,5/9/21 1:30,EDT,390,23.2,0.2,5.11,,
USGS,2172053,5/9/21 1:45,EDT,368,23.2,0.2,4.96,,
USGS,2172053,5/9/21 2:00,EDT,309,23.2,0.1,4.9,,
USGS,2172053,5/9/21 2:15,EDT,348,23.2,0.2,4.88,,
USGS,2172053,5/9/21 2:30,EDT,287,23.2,0.1,4.89,,
USGS,2172053,5/9/21 2:45,EDT,259,23.1,0.1,5,,
USGS,2172053,5/9/21 3:00,EDT,251,23.1,0.1,5.16,,
USGS,2172053,5/9/21 3:15,EDT,228,23.1,0.1,5.39,,
USGS,2172053,5/9/21 3:30,EDT,234,23.1,0.1,5.62,,
USGS,2172053,5/9/21 3:45,EDT,251,23.1,0.1,5.88,,
USGS,2172053,5/9/21 4:00,EDT,238,23.1,0.1,6.17,,
USGS,2172053,5/9/21 4:15,EDT,218,23,0.1,6.52,,
USGS,2172053,5/9/21 4:30,EDT,232,23.1,0.1,6.81,,
USGS,2172053,5/9/21 4:45,EDT,214,23.1,0.1,7.11,,
USGS,2172053,5/9/21 5:00,EDT,238,23.1,0.1,7.41,,
USGS,2172053,5/9/21 5:15,EDT,202,23.1,0.1,7.64,,
USGS,2172053,5/9/21 5:30,EDT,243,23.1,0.1,7.84,,
USGS,2172053,5/9/21 5:45,EDT,312,23.1,0.1,8.04,,
USGS,2172053,5/9/21 6:00,EDT,291,23.1,0.1,8.22,,
USGS,2172053,5/9/21 6:15,EDT,266,23.1,0.1,8.42,,
USGS,2172053,5/9/21 6:30,EDT,271,23.1,0.1,8.6,,
USGS,2172053,5/9/21 6:45,EDT,344,23.1,0.2,8.76,,
USGS,2172053,5/9/21 7:00,EDT,428,23.1,0.2,8.92,,
USGS,2172053,5/9/21 7:15,EDT,467,23.1,0.2,9.03,,
USGS,2172053,5/9/21 7:30,EDT,600,23.1,0.3,9.13,,
USGS,2172053,5/9/21 7:45,EDT,762,23.1,0.4,9.23,,
USGS,2172053,5/9/21 8:00,EDT,1090,23.1,0.5,9.3,,
USGS,2172053,5/9/21 8:15,EDT,1220,23.1,0.6,9.32,,
USGS,2172053,5/9/21 8:30,EDT,1720,23.1,0.9,9.34,,
USGS,2172053,5/9/21 8:45,EDT,1910,23.1,1,9.32,,
USGS,2172053,5/9/21 9:00,EDT,3190,23.1,1.7,9.25,,
USGS,2172053,5/9/21 9:15,EDT,3600,23.1,1.9,9.15,,
USGS,2172053,5/9/21 9:30,EDT,3470,23.1,1.8,8.98,,
USGS,2172053,5/9/21 9:45,EDT,4270,23.1,2.3,8.77,,
USGS,2172053,5/9/21 10:00,EDT,3620,23.1,1.9,8.48,,
USGS,2172053,5/9/21 10:15,EDT,3400,23.2,1.8,8.13,,
USGS,2172053,5/9/21 10:30,EDT,2450,23.2,1.3,7.83,,
USGS,2172053,5/9/21 10:45,EDT,2460,23.3,1.3,7.51,,
USGS,2172053,5/9/21 11:00,EDT,2130,23.4,1.1,7.21,,
USGS,2172053,5/9/21 11:15,EDT,1740,23.4,0.9,6.9,,
USGS,2172053,5/9/21 11:30,EDT,1420,23.4,0.7,6.59,,
USGS,2172053,5/9/21 11:45,EDT,1340,23.4,0.7,6.36,,
USGS,2172053,5/9/21 12:00,EDT,1100,23.3,0.5,6.08,,
USGS,2172053,5/9/21 12:15,EDT,936,23.3,0.5,5.81,,
USGS,2172053,5/9/21 12:30,EDT,781,23.3,0.4,5.53,,
USGS,2172053,5/9/21 12:45,EDT,682,23.3,0.3,5.27,,
USGS,2172053,5/9/21 13:00,EDT,430,23.3,0.2,5,,
USGS,2172053,5/9/21 13:15,EDT,449,23.3,0.2,4.79,,
USGS,2172053,5/9/21 13:30,EDT,341,23.3,0.2,4.6,,
USGS,2172053,5/9/21 13:45,EDT,300,23.3,0.1,4.48,,
USGS,2172053,5/9/21 14:00,EDT,275,23.3,0.1,4.44,,
USGS,2172053,5/9/21 14:15,EDT,254,23.3,0.1,4.48,,
USGS,2172053,5/9/21 14:30,EDT,227,23.3,0.1,4.61,,
USGS,2172053,5/9/21 14:45,EDT,236,23.3,0.1,4.77,,
USGS,2172053,5/9/21 15:00,EDT,202,23.3,0.1,4.97,,
USGS,2172053,5/9/21 15:15,EDT,201,23.3,0.1,5.29,,
USGS,2172053,5/9/21 15:30,EDT,200,23.4,0.1,5.61,,
USGS,2172053,5/9/21 15:45,EDT,199,23.3,0.1,5.98,,
USGS,2172053,5/9/21 16:00,EDT,179,23.3,0.1,6.4,,
USGS,2172053,5/9/21 16:15,EDT,207,23.4,0.1,6.78,,
USGS,2172053,5/9/21 16:30,EDT,184,23.3,0.1,7.13,,
USGS,2172053,5/9/21 16:45,EDT,248,23.3,0.1,7.52,,
USGS,2172053,5/9/21 17:00,EDT,365,23.3,0.2,7.86,,
USGS,2172053,5/9/21 17:15,EDT,342,23.3,0.2,8.15,,
USGS,2172053,5/9/21 17:30,EDT,302,23.3,0.1,8.46,,
USGS,2172053,5/9/21 17:45,EDT,321,23.3,0.2,8.71,,
USGS,2172053,5/9/21 18:00,EDT,467,23.4,0.2,8.93,,
USGS,2172053,5/9/21 18:15,EDT,490,23.4,0.2,9.15,,
USGS,2172053,5/9/21 18:30,EDT,511,23.4,0.2,9.29,,
USGS,2172053,5/9/21 18:45,EDT,831,23.4,0.4,9.42,,
USGS,2172053,5/9/21 19:00,EDT,1090,23.4,0.5,9.55,,
USGS,2172053,5/9/21 19:15,EDT,1430,23.4,0.7,9.67,,
USGS,2172053,5/9/21 19:30,EDT,2040,23.4,1,9.76,,
USGS,2172053,5/9/21 19:45,EDT,3030,23.4,1.6,9.82,,
USGS,2172053,5/9/21 20:00,EDT,3280,23.4,1.7,9.9,,
USGS,2172053,5/9/21 20:15,EDT,4290,23.4,2.3,9.96,,
USGS,2172053,5/9/21 20:30,EDT,4730,23.4,2.5,10.01,,
USGS,2172053,5/9/21 20:45,EDT,5560,23.4,3,10.04,,
USGS,2172053,5/9/21 21:00,EDT,6860,23.4,3.8,10.06,,
USGS,2172053,5/9/21 21:15,EDT,7990,23.4,4.4,10.06,,
USGS,2172053,5/9/21 21:30,EDT,9200,23.4,5.1,10.02,,
USGS,2172053,5/9/21 21:45,EDT,9810,23.4,5.5,9.96,,
USGS,2172053,5/9/21 22:00,EDT,10400,23.4,5.9,9.85,,
USGS,2172053,5/9/21 22:15,EDT,10200,23.4,5.8,9.68,,
USGS,2172053,5/9/21 22:30,EDT,8820,23.3,4.9,9.44,,
USGS,2172053,5/9/21 22:45,EDT,7810,23.3,4.3,9.13,,
USGS,2172053,5/9/21 23:00,EDT,7830,23.3,4.3,8.8,,
USGS,2172053,5/9/21 23:15,EDT,6350,23.2,3.5,8.45,,
USGS,2172053,5/9/21 23:30,EDT,5230,23.1,2.8,8.04,,
